Bill Date,Net Amount,day,month,year,Last Pay Mode
2019-12-30,138,30,12,2019,
2019-12-30,120,30,12,2019,TPA
2019-12-30,2540,30,12,2019,CASH
2019-12-30,1200,30,12,2019,
2019-12-30,800,30,12,2019,TPA
2019-12-30,736,30,12,2019,CASH
2019-12-30,530,30,12,2019,CARD
2019-12-30,330305,30,12,2019,CHEQUE
2019-12-30,830,30,12,2019,CASH
2019-12-30,50,30,12,2019,CASH
2019-12-30,2480,30,12,2019,CASH
2019-12-30,10000,30,12,2019,CARD
2019-12-30,420,30,12,2019,CASH
2019-12-30,50,30,12,2019,PREPAID
2019-12-30,50,30,12,2019,PREPAID
2019-12-30,50,30,12,2019,PREPAID
2019-12-30,480,30,12,2019,CARD
2019-12-30,250,30,12,2019,PREPAID
2019-12-30,5530,30,12,2019,TPA
2019-12-30,430,30,12,2019,CARD
2019-12-30,1270,30,12,2019,TPA
2019-12-30,117,30,12,2019,CASH
2019-12-30,150,30,12,2019,CARD
2019-12-30,23945,30,12,2019,CARD
2019-12-30,117,30,12,2019,CASH
2019-12-30,14,30,12,2019,TPA
2019-12-30,120,30,12,2019,TPA
2019-12-30,330,30,12,2019,CASH
2019-12-30,910,30,12,2019,CASH
2019-12-30,1400,30,12,2019,CASH
2019-12-30,10000,30,12,2019,CARD
2019-12-30,2650,30,12,2019,CARD
2019-12-30,1400,30,12,2019,CARD
2019-12-30,150,30,12,2019,CASH
2019-12-30,110,30,12,2019,CASH
2019-12-30,1570,30,12,2019,
2019-12-30,189,30,12,2019,CASH
2019-12-30,2780,30,12,2019,TPA
2019-12-30,472,30,12,2019,CASH
2019-12-30,830,30,12,2019,CARD
2019-12-30,600,30,12,2019,CARD
2019-12-30,480,30,12,2019,CASH
2019-12-30,120,30,12,2019,CASH
2019-12-30,500,30,12,2019,CASH
2019-12-30,790,30,12,2019,CASH
2019-12-30,666,30,12,2019,CASH
2019-12-30,1400,30,12,2019,CARD
2019-12-30,830,30,12,2019,CASH
2019-12-30,420,30,12,2019,CASH
2019-12-30,10,30,12,2019,CASH
2019-12-30,330,30,12,2019,CASH
2019-12-30,118,30,12,2019,CASH
2019-12-30,1400,30,12,2019,CASH
2019-12-30,1400,30,12,2019,CASH
2019-12-30,400,30,12,2019,CASH
2019-12-30,800,30,12,2019,CASH
2019-12-30,1400,30,12,2019,
2019-12-30,530,30,12,2019,CASH
2019-12-30,850,30,12,2019,CASH
2019-12-30,430,30,12,2019,CARD
2019-12-30,480,30,12,2019,CASH
2019-12-30,1620,30,12,2019,CARD
2019-12-30,800,30,12,2019,CARD
2019-12-30,1850,30,12,2019,CARD
2019-12-30,1850,30,12,2019,CARD
2019-12-30,568,30,12,2019,PREPAID
2019-12-30,19,30,12,2019,PREPAID
2019-12-30,615,30,12,2019,PREPAID
2019-12-30,130,30,12,2019,TPA
2019-12-30,1200,30,12,2019,CASH
2019-12-30,291,30,12,2019,PREPAID
2019-12-30,2002,30,12,2019,PREPAID
2019-12-30,100,30,12,2019,CASH
2019-12-30,5,30,12,2019,PREPAID
2019-12-30,3140,30,12,2019,CASH
2019-12-30,88,30,12,2019,CASH
2019-12-30,10000,30,12,2019,CASH
2019-12-30,800,30,12,2019,CASH
2019-12-30,690,30,12,2019,CARD
2019-12-30,450,30,12,2019,PREPAID
2019-12-30,55,30,12,2019,PREPAID
2019-12-30,2463,30,12,2019,TPA
2019-12-30,490,30,12,2019,CARD
2019-12-30,562,30,12,2019,TPA
2019-12-30,580,30,12,2019,CASH
2019-12-30,5000,30,12,2019,CASH
2019-12-30,17,30,12,2019,TPA
2019-12-30,635,30,12,2019,TPA
2019-12-30,545,30,12,2019,CASH
2019-12-30,259,30,12,2019,TPA
2019-12-30,600,30,12,2019,CARD
2019-12-30,385,30,12,2019,TPA
2019-12-30,1850,30,12,2019,CASH
2019-12-30,530,30,12,2019,CARD
2019-12-30,6230,30,12,2019,TPA
2019-12-30,3080,30,12,2019,PREPAID
2019-12-30,887,30,12,2019,TPA
2019-12-30,147,30,12,2019,TPA
2019-12-30,530,30,12,2019,CARD
2019-12-30,0,30,12,2019,CASH
2019-12-30,80,30,12,2019,CASH
2019-12-30,100,30,12,2019,CASH
2019-12-30,1400,30,12,2019,
2019-12-30,1400,30,12,2019,CASH
2019-12-30,31,30,12,2019,CARD
2019-12-30,1270,30,12,2019,CARD
2019-12-30,19,30,12,2019,
2019-12-30,1400,30,12,2019,CASH
2019-12-30,530,30,12,2019,CARD
2019-12-30,2,30,12,2019,CASH
2019-12-30,680,30,12,2019,CASH
2019-12-30,430,30,12,2019,CARD
2019-12-30,49,30,12,2019,TPA
2019-12-30,400,30,12,2019,CASH
2019-12-30,430,30,12,2019,CARD
2019-12-30,97,30,12,2019,TPA
2019-12-30,184,30,12,2019,TPA
2019-12-30,3382,30,12,2019,TPA
2019-12-30,2450,30,12,2019,TPA
2019-12-30,6,30,12,2019,TPA
2019-12-30,1670,30,12,2019,TPA
2019-12-30,430,30,12,2019,TPA
2019-12-30,524,30,12,2019,CARD
2019-12-30,1400,30,12,2019,PREPAID
2019-12-30,860,30,12,2019,CASH
2019-12-30,100,30,12,2019,CASH
2019-12-30,400,30,12,2019,CASH
2019-12-30,100,30,12,2019,CASH
2019-12-30,230,30,12,2019,CASH
2019-12-30,100,30,12,2019,CASH
2019-12-30,0,30,12,2019,CASH
2019-12-30,0,30,12,2019,CASH
2019-12-30,35,30,12,2019,CASH
2019-12-30,1400,30,12,2019,
2019-12-30,14,30,12,2019,CASH
2019-12-30,2187,30,12,2019,CASH
2019-12-30,123,30,12,2019,CASH
2019-12-30,147,30,12,2019,CASH
2019-12-30,830,30,12,2019,CASH
2019-12-30,854,30,12,2019,CARD
2019-12-30,100,30,12,2019,CASH
2019-12-30,29,30,12,2019,CASH
2019-12-30,1400,30,12,2019,CASH
2019-12-30,526,30,12,2019,CARD
2019-12-30,1400,30,12,2019,CARD
2019-12-30,258,30,12,2019,CASH
2019-12-30,330,30,12,2019,CASH
2019-12-30,349,30,12,2019,CASH
2019-12-30,0,30,12,2019,
2019-12-30,1400,30,12,2019,CASH
2019-12-30,192,30,12,2019,CASH
2019-12-30,35,30,12,2019,CASH
2019-12-30,1400,30,12,2019,
2019-12-30,193,30,12,2019,CASH
2019-12-30,0,30,12,2019,
2019-12-30,0,30,12,2019,
2019-12-30,99,30,12,2019,CASH
2019-12-30,800,30,12,2019,CASH
2019-12-30,89,30,12,2019,TPA
2019-12-30,600,30,12,2019,CASH
2019-12-30,330,30,12,2019,CARD
2019-12-30,0,30,12,2019,
2019-12-30,3256,30,12,2019,CARD
2019-12-30,580,30,12,2019,CASH
2019-12-30,100,30,12,2019,CARD
2019-12-30,36,30,12,2019,TPA
2019-12-30,230,30,12,2019,CASH
2019-12-30,100,30,12,2019,CASH
2019-12-30,316,30,12,2019,CASH
2019-12-30,7,30,12,2019,TPA
2019-12-30,1400,30,12,2019,
2019-12-30,600,30,12,2019,CARD
2019-12-30,38,30,12,2019,TPA
2019-12-30,150,30,12,2019,CARD
2019-12-30,75,30,12,2019,CASH
2019-12-30,1000,30,12,2019,CARD
2019-12-30,489,30,12,2019,TPA
2019-12-30,450,30,12,2019,CARD
2019-12-30,580,30,12,2019,TPA
2019-12-30,130,30,12,2019,CASH
2019-12-30,16,30,12,2019,TPA
2019-12-30,60,30,12,2019,CASH
2019-12-30,171,30,12,2019,CASH
2019-12-30,350,30,12,2019,
2019-12-30,280,30,12,2019,CASH
2019-12-30,1368,30,12,2019,CASH
2019-12-30,400,30,12,2019,CASH
2019-12-30,42,30,12,2019,CASH
2019-12-30,250,30,12,2019,CASH
2019-12-30,19,30,12,2019,TPA
2019-12-30,1190,30,12,2019,TPA
2019-12-30,60,30,12,2019,TPA
2019-12-30,830,30,12,2019,CARD
2019-12-30,784,30,12,2019,CARD
2019-12-30,499,30,12,2019,CASH
2019-12-30,1400,30,12,2019,
2019-12-30,430,30,12,2019,CASH
2019-12-30,400,30,12,2019,CASH
2019-12-30,48,30,12,2019,CARD
2019-12-30,1000,30,12,2019,CASH
2019-12-30,46,30,12,2019,CARD
2019-12-30,100,30,12,2019,CASH
2019-12-30,530,30,12,2019,CARD
2019-12-30,511,30,12,2019,PREPAID
2019-12-30,9032,30,12,2019,TPA
2019-12-30,254,30,12,2019,TPA
2019-12-29,1000,29,12,2019,
2019-12-29,6000,29,12,2019,
2019-12-29,50,29,12,2019,CASH
2019-12-29,71,29,12,2019,CASH
2019-12-29,360,29,12,2019,CASH
2019-12-29,650,29,12,2019,TPA
2019-12-29,3680,29,12,2019,TPA
2019-12-29,4500,29,12,2019,CASH
2019-12-29,193,29,12,2019,CASH
2019-12-29,1171,29,12,2019,CASH
2019-12-29,200,29,12,2019,CASH
2019-12-29,2600,29,12,2019,CARD
2019-12-29,27,29,12,2019,TPA
2019-12-29,2081,29,12,2019,TPA
2019-12-29,678,29,12,2019,CASH
2019-12-29,1850,29,12,2019,CASH
2019-12-29,9,29,12,2019,CASH
2019-12-29,2081,29,12,2019,TPA
2019-12-29,360,29,12,2019,CASH
2019-12-29,1660,29,12,2019,CHEQUE
2019-12-29,33,29,12,2019,CASH
2019-12-29,830,29,12,2019,PREPAID
2019-12-29,6,29,12,2019,CASH
2019-12-29,168,29,12,2019,TPA
2019-12-29,193,29,12,2019,CASH
2019-12-29,505,29,12,2019,CASH
2019-12-29,2062,29,12,2019,TPA
2019-12-29,60,29,12,2019,TPA
2019-12-29,748,29,12,2019,CASH
2019-12-29,595,29,12,2019,CARD
2019-12-29,2020,29,12,2019,TPA
2019-12-29,434,29,12,2019,CASH
2019-12-29,2,29,12,2019,CASH
2019-12-29,1790,29,12,2019,PREPAID
2019-12-29,1660,29,12,2019,PREPAID
2019-12-29,1670,29,12,2019,TPA
2019-12-29,535,29,12,2019,TPA
2019-12-29,195,29,12,2019,TPA
2019-12-29,38,29,12,2019,TPA
2019-12-29,3,29,12,2019,CASH
2019-12-29,1400,29,12,2019,CASH
2019-12-29,1040,29,12,2019,TPA
2019-12-29,7410,29,12,2019,TPA
2019-12-29,0,29,12,2019,
2019-12-29,3690,29,12,2019,TPA
2019-12-29,1480,29,12,2019,CARD
2019-12-29,21,29,12,2019,CASH
2019-12-29,1360,29,12,2019,TPA
2019-12-29,1248,29,12,2019,CASH
2019-12-29,72,29,12,2019,CASH
2019-12-29,650,29,12,2019,PREPAID
2019-12-29,130,29,12,2019,CASH
2019-12-29,498,29,12,2019,CASH
2019-12-29,61,29,12,2019,CHEQUE
2019-12-29,1580,29,12,2019,PREPAID
2019-12-29,2517,29,12,2019,CHEQUE
2019-12-29,9,29,12,2019,CHEQUE
2019-12-29,2,29,12,2019,CASH
2019-12-29,150,29,12,2019,CASH
2019-12-29,16,29,12,2019,CHEQUE
2019-12-29,800,29,12,2019,TPA
2019-12-29,14,29,12,2019,CHEQUE
2019-12-29,134,29,12,2019,CHEQUE
2019-12-29,31,29,12,2019,CHEQUE
2019-12-29,2070,29,12,2019,CARD
2019-12-29,6,29,12,2019,CHEQUE
2019-12-29,448,29,12,2019,CASH
2019-12-29,232,29,12,2019,CASH
2019-12-29,521,29,12,2019,TPA
2019-12-29,9,29,12,2019,TPA
2019-12-29,121,29,12,2019,TPA
2019-12-29,720,29,12,2019,TPA
2019-12-29,500,29,12,2019,
2019-12-29,1310,29,12,2019,CARD
2019-12-29,1109,29,12,2019,CASH
2019-12-29,400,29,12,2019,CASH
2019-12-29,100,29,12,2019,CASH
2019-12-29,100,29,12,2019,CASH
2019-12-29,1400,29,12,2019,
2019-12-29,100,29,12,2019,CASH
2019-12-29,330,29,12,2019,CASH
2019-12-29,139,29,12,2019,CASH
2019-12-29,49,29,12,2019,TPA
2019-12-29,477,29,12,2019,TPA
2019-12-29,530,29,12,2019,CASH
2019-12-29,31,29,12,2019,TPA
2019-12-29,330,29,12,2019,CASH
2019-12-29,330,29,12,2019,CASH
2019-12-29,530,29,12,2019,CARD
2019-12-29,330,29,12,2019,CASH
2019-12-29,100,29,12,2019,CASH
2019-12-29,100,29,12,2019,CASH
2019-12-29,100,29,12,2019,CASH
2019-12-29,193,29,12,2019,CARD
2019-12-29,100,29,12,2019,CASH
2019-12-29,0,29,12,2019,CASH
2019-12-29,31,29,12,2019,TPA
2019-12-29,122,29,12,2019,TPA
2019-12-29,194,29,12,2019,TPA
2019-12-29,438,29,12,2019,CASH
2019-12-29,133,29,12,2019,TPA
2019-12-29,6,29,12,2019,TPA
2019-12-29,130,29,12,2019,TPA
2019-12-29,330,29,12,2019,CASH
2019-12-29,100,29,12,2019,FREE
2019-12-29,121,29,12,2019,TPA
2019-12-29,50,29,12,2019,CASH
2019-12-29,31,29,12,2019,CARD
2019-12-29,31,29,12,2019,CARD
2019-12-29,0,29,12,2019,
2019-12-29,31,29,12,2019,CARD
2019-12-29,250,29,12,2019,CASH
2019-12-29,94,29,12,2019,CASH
2019-12-29,31,29,12,2019,CARD
2019-12-29,450,29,12,2019,CASH
2019-12-29,40,29,12,2019,CASH
2019-12-29,80,29,12,2019,CASH
2019-12-29,3720,29,12,2019,PREPAID
2019-12-29,780,29,12,2019,CASH
2019-12-29,1400,29,12,2019,CASH
2019-12-29,1400,29,12,2019,
2019-12-29,324,29,12,2019,CARD
2019-12-29,500,29,12,2019,CASH
2019-12-29,1400,29,12,2019,CASH
2019-12-29,1400,29,12,2019,CASH
2019-12-29,923,29,12,2019,TPA
2019-12-29,820,29,12,2019,CARD
2019-12-29,600,29,12,2019,CARD
2019-12-29,36,29,12,2019,CASH
2019-12-29,600,29,12,2019,CARD
2019-12-29,1450,29,12,2019,CARD
2019-12-29,111,29,12,2019,CASH
2019-12-29,567,29,12,2019,TPA
2019-12-29,1095,29,12,2019,CARD
2019-12-29,401,29,12,2019,PREPAID
2019-12-29,117,29,12,2019,TPA
2019-12-29,596,29,12,2019,PREPAID
2019-12-29,31,29,12,2019,PREPAID
2019-12-29,828,29,12,2019,PREPAID
2019-12-29,60,29,12,2019,PREPAID
2019-12-29,112,29,12,2019,PREPAID
2019-12-29,134,29,12,2019,PREPAID
2019-12-29,292,29,12,2019,PREPAID
2019-12-29,447,29,12,2019,CARD
2019-12-29,6,29,12,2019,TPA
2019-12-29,359,29,12,2019,TPA
2019-12-29,110,29,12,2019,TPA
2019-12-29,1132,29,12,2019,TPA
2019-12-29,2,29,12,2019,PREPAID
2019-12-29,491,29,12,2019,TPA
2019-12-29,3378,29,12,2019,TPA
2019-12-29,96,29,12,2019,TPA
2019-12-29,127,29,12,2019,PREPAID
2019-12-29,266,29,12,2019,TPA
2019-12-29,1095,29,12,2019,TPA
2019-12-29,737,29,12,2019,TPA
2019-12-29,89,29,12,2019,TPA
2019-12-29,944,29,12,2019,TPA
2019-12-29,347,29,12,2019,PREPAID
2019-12-29,106,29,12,2019,CASH
2019-12-29,466,29,12,2019,PREPAID
2019-12-29,18,29,12,2019,TPA
2019-12-29,50,29,12,2019,PREPAID
2019-12-29,6,29,12,2019,TPA
2019-12-29,1400,29,12,2019,
2019-12-29,289,29,12,2019,PREPAID
2019-12-29,450,29,12,2019,CASH
2019-12-29,500,29,12,2019,CARD
2019-12-29,81,29,12,2019,TPA
2019-12-29,131,29,12,2019,PREPAID
2019-12-29,620,29,12,2019,CARD
2019-12-29,753,29,12,2019,PREPAID
2019-12-29,17,29,12,2019,PREPAID
2019-12-29,2910,29,12,2019,CARD
2019-12-29,1236,29,12,2019,PREPAID
2019-12-29,823,29,12,2019,TPA
2019-12-29,1400,29,12,2019,CARD
2019-12-29,337,29,12,2019,TPA
2019-12-29,50,29,12,2019,PREPAID
2019-12-29,31,29,12,2019,PREPAID
2019-12-29,16,29,12,2019,PREPAID
2019-12-29,480,29,12,2019,TPA
2019-12-28,10,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,20,28,12,2019,CASH
2019-12-28,10,28,12,2019,CASH
2019-12-28,75,28,12,2019,CASH
2019-12-28,13,28,12,2019,CARD
2019-12-28,10,28,12,2019,CASH
2019-12-28,1400,28,12,2019,CARD
2019-12-28,384,28,12,2019,CARD
2019-12-28,1000,28,12,2019,CASH
2019-12-28,542,28,12,2019,CARD
2019-12-28,20,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,1093,28,12,2019,
2019-12-28,1400,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,449,28,12,2019,PREPAID
2019-12-28,0,28,12,2019,CASH
2019-12-28,200,28,12,2019,CARD
2019-12-28,195,28,12,2019,PREPAID
2019-12-28,175,28,12,2019,PREPAID
2019-12-28,313,28,12,2019,PREPAID
2019-12-28,128,28,12,2019,PREPAID
2019-12-28,119,28,12,2019,PREPAID
2019-12-28,144,28,12,2019,PREPAID
2019-12-28,353,28,12,2019,PREPAID
2019-12-28,592,28,12,2019,PREPAID
2019-12-28,257,28,12,2019,PREPAID
2019-12-28,7,28,12,2019,PREPAID
2019-12-28,538,28,12,2019,PREPAID
2019-12-28,21,28,12,2019,PREPAID
2019-12-28,499,28,12,2019,PREPAID
2019-12-28,231,28,12,2019,PREPAID
2019-12-28,1400,28,12,2019,CARD
2019-12-28,20,28,12,2019,CASH
2019-12-28,20,28,12,2019,CASH
2019-12-28,20,28,12,2019,CASH
2019-12-28,265,28,12,2019,PREPAID
2019-12-28,700,28,12,2019,CARD
2019-12-28,20,28,12,2019,CASH
2019-12-28,170,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,1400,28,12,2019,CARD
2019-12-28,500,28,12,2019,RTGS
2019-12-28,1400,28,12,2019,CASH
2019-12-28,1371,28,12,2019,CASH
2019-12-28,112,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,495,28,12,2019,CARD
2019-12-28,3510,28,12,2019,TPA
2019-12-28,300,28,12,2019,CARD
2019-12-28,800,28,12,2019,CARD
2019-12-28,310,28,12,2019,CASH
2019-12-28,100,28,12,2019,CASH
2019-12-28,350,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,570,28,12,2019,TPA
2019-12-28,0,28,12,2019,
2019-12-28,1200,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,1270,28,12,2019,TPA
2019-12-28,600,28,12,2019,CASH
2019-12-28,1310,28,12,2019,CASH
2019-12-28,120,28,12,2019,CASH
2019-12-28,790,28,12,2019,CASH
2019-12-28,2750,28,12,2019,TPA
2019-12-28,800,28,12,2019,PREPAID
2019-12-28,110,28,12,2019,CASH
2019-12-28,110,28,12,2019,CASH
2019-12-28,650,28,12,2019,CARD
2019-12-28,0,28,12,2019,
2019-12-28,750,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,620,28,12,2019,CASH
2019-12-28,3630,28,12,2019,CARD
2019-12-28,1550,28,12,2019,PREPAID
2019-12-28,1930,28,12,2019,PREPAID
2019-12-28,1670,28,12,2019,TPA
2019-12-28,990,28,12,2019,TPA
2019-12-28,240,28,12,2019,TPA
2019-12-28,570,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,590,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,820,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,1000,28,12,2019,CARD
2019-12-28,0,28,12,2019,
2019-12-28,800,28,12,2019,CASH
2019-12-28,1200,28,12,2019,CASH
2019-12-28,80,28,12,2019,CARD
2019-12-28,1400,28,12,2019,
2019-12-28,61,28,12,2019,TPA
2019-12-28,3231,28,12,2019,TPA
2019-12-28,2376,28,12,2019,TPA
2019-12-28,1400,28,12,2019,CASH
2019-12-28,120,28,12,2019,CASH
2019-12-28,420,28,12,2019,CASH
2019-12-28,3510,28,12,2019,CARD
2019-12-28,1120,28,12,2019,
2019-12-28,1400,28,12,2019,CASH
2019-12-28,138,28,12,2019,CARD
2019-12-28,393,28,12,2019,CARD
2019-12-28,20,28,12,2019,CASH
2019-12-28,2570,28,12,2019,TPA
2019-12-28,6,28,12,2019,CARD
2019-12-28,31,28,12,2019,CARD
2019-12-28,31,28,12,2019,CARD
2019-12-28,31,28,12,2019,CARD
2019-12-28,302,28,12,2019,CARD
2019-12-28,31,28,12,2019,CARD
2019-12-28,220,28,12,2019,CASH
2019-12-28,193,28,12,2019,CASH
2019-12-28,179,28,12,2019,TPA
2019-12-28,26,28,12,2019,CASH
2019-12-28,1134,28,12,2019,CASH
2019-12-28,10,28,12,2019,CASH
2019-12-28,1400,28,12,2019,PREPAID
2019-12-28,95,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,1400,28,12,2019,
2019-12-28,285,28,12,2019,CARD
2019-12-28,1400,28,12,2019,
2019-12-28,237,28,12,2019,CARD
2019-12-28,25600,28,12,2019,TPA
2019-12-28,2800,28,12,2019,CARD
2019-12-28,20,28,12,2019,CASH
2019-12-28,296,28,12,2019,PREPAID
2019-12-28,587,28,12,2019,TPA
2019-12-28,15,28,12,2019,CARD
2019-12-28,449,28,12,2019,CARD
2019-12-28,250,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,20,28,12,2019,CASH
2019-12-28,1400,28,12,2019,CASH
2019-12-28,586,28,12,2019,CASH
2019-12-28,958,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,460,28,12,2019,CASH
2019-12-28,161,28,12,2019,CASH
2019-12-28,186,28,12,2019,CARD
2019-12-28,130,28,12,2019,CASH
2019-12-28,56,28,12,2019,CASH
2019-12-28,176,28,12,2019,CASH
2019-12-28,250,28,12,2019,CASH
2019-12-28,23,28,12,2019,CASH
2019-12-28,300,28,12,2019,CARD
2019-12-28,252,28,12,2019,CARD
2019-12-28,471,28,12,2019,
2019-12-28,458,28,12,2019,TPA
2019-12-28,202,28,12,2019,TPA
2019-12-28,84,28,12,2019,CASH
2019-12-28,193,28,12,2019,TPA
2019-12-28,430,28,12,2019,TPA
2019-12-28,3428,28,12,2019,TPA
2019-12-28,109,28,12,2019,CASH
2019-12-28,437,28,12,2019,CARD
2019-12-28,287,28,12,2019,TPA
2019-12-28,616,28,12,2019,CASH
2019-12-28,47,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,29,28,12,2019,CASH
2019-12-28,950,28,12,2019,CASH
2019-12-28,550,28,12,2019,CASH
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,223,28,12,2019,CASH
2019-12-28,75,28,12,2019,CASH
2019-12-28,360,28,12,2019,CASH
2019-12-28,21,28,12,2019,CASH
2019-12-28,647,28,12,2019,CASH
2019-12-28,607,28,12,2019,CASH
2019-12-28,154,28,12,2019,CASH
2019-12-28,30,28,12,2019,TPA
2019-12-28,60,28,12,2019,TPA
2019-12-28,3200,28,12,2019,CASH
2019-12-28,75,28,12,2019,TPA
2019-12-28,385,28,12,2019,TPA
2019-12-28,918,28,12,2019,CASH
2019-12-28,384,28,12,2019,TPA
2019-12-28,26,28,12,2019,TPA
2019-12-28,1300,28,12,2019,TPA
2019-12-28,234,28,12,2019,TPA
2019-12-28,391,28,12,2019,TPA
2019-12-28,1228,28,12,2019,TPA
2019-12-28,26,28,12,2019,TPA
2019-12-28,0,28,12,2019,CASH
2019-12-28,223,28,12,2019,TPA
2019-12-28,3900,28,12,2019,
2019-12-28,1400,28,12,2019,
2019-12-28,1400,28,12,2019,CASH
2019-12-28,350,28,12,2019,CASH
2019-12-28,50,28,12,2019,CASH
2019-12-28,4150,28,12,2019,CARD
2019-12-28,10,28,12,2019,CASH
2019-12-28,19,28,12,2019,
2019-12-28,200,28,12,2019,TPA
2019-12-28,1509,28,12,2019,TPA
2019-12-28,2,28,12,2019,TPA
2019-12-28,19,28,12,2019,PREPAID
2019-12-28,40,28,12,2019,CASH
2019-12-28,68,28,12,2019,TPA
2019-12-28,417,28,12,2019,TPA
2019-12-28,448,28,12,2019,CARD
2019-12-28,1945,28,12,2019,CARD
2019-12-28,37,28,12,2019,TPA
2019-12-28,319,28,12,2019,TPA
2019-12-28,1400,28,12,2019,CASH
2019-12-28,979,28,12,2019,CARD
2019-12-28,360,28,12,2019,CASH
2019-12-28,2540,28,12,2019,PREPAID
2019-12-28,96,28,12,2019,PREPAID
2019-12-28,10,28,12,2019,CASH
2019-12-28,31,28,12,2019,PREPAID
2019-12-28,92,28,12,2019,PREPAID
2019-12-28,150,28,12,2019,PREPAID
2019-12-28,967,28,12,2019,PREPAID
2019-12-28,128,28,12,2019,PREPAID
2019-12-28,918,28,12,2019,CASH
2019-12-28,59,28,12,2019,TPA
2019-12-28,193,28,12,2019,TPA
2019-12-28,3115,28,12,2019,CHEQUE
2019-12-28,49,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,500,28,12,2019,CARD
2019-12-28,150,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,10,28,12,2019,CASH
2019-12-28,4,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,20,28,12,2019,CASH
2019-12-28,30,28,12,2019,CARD
2019-12-28,3700,28,12,2019,CARD
2019-12-28,169,28,12,2019,CASH
2019-12-28,98,28,12,2019,CASH
2019-12-28,31,28,12,2019,TPA
2019-12-28,193,28,12,2019,TPA
2019-12-28,193,28,12,2019,TPA
2019-12-28,2321,28,12,2019,TPA
2019-12-28,6602,28,12,2019,TPA
2019-12-28,14,28,12,2019,TPA
2019-12-28,11,28,12,2019,TPA
2019-12-28,1175,28,12,2019,CARD
2019-12-28,500,28,12,2019,CASH
2019-12-28,60,28,12,2019,CHEQUE
2019-12-28,120,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,454,28,12,2019,TPA
2019-12-28,68,28,12,2019,TPA
2019-12-28,553,28,12,2019,
2019-12-28,118,28,12,2019,CASH
2019-12-28,270,28,12,2019,CASH
2019-12-28,403,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,1400,28,12,2019,
2019-12-28,0,28,12,2019,CASH
2019-12-28,10,28,12,2019,CASH
2019-12-28,3700,28,12,2019,CARD
2019-12-28,99,28,12,2019,CASH
2019-12-28,0,28,12,2019,CASH
2019-12-28,20,28,12,2019,CASH
2019-12-28,1143,28,12,2019,CASH
2019-12-28,130,28,12,2019,CASH
2019-12-28,10,28,12,2019,CASH
2019-12-28,15,28,12,2019,CASH
2019-12-28,330,28,12,2019,TPA
2019-12-28,254,28,12,2019,CARD
2019-12-28,500,28,12,2019,CASH
2019-12-28,830,28,12,2019,
2019-12-28,1000,28,12,2019,CARD
2019-12-28,0,28,12,2019,
2019-12-28,0,28,12,2019,
2019-12-28,1750,28,12,2019,CARD
2019-12-28,70,28,12,2019,CHEQUE
2019-12-28,60,28,12,2019,CHEQUE
2019-12-28,177,28,12,2019,CHEQUE
2019-12-28,330,28,12,2019,CHEQUE
2019-12-28,0,28,12,2019,
2019-12-28,950,28,12,2019,CARD
2019-12-28,31,28,12,2019,CHEQUE
2019-12-28,50,28,12,2019,CHEQUE
2019-12-28,400,28,12,2019,CASH
2019-12-28,1072,28,12,2019,TPA
2019-12-28,60,28,12,2019,TPA
2019-12-28,66,28,12,2019,TPA
2019-12-28,516,28,12,2019,TPA
2019-12-28,125,28,12,2019,CHEQUE
2019-12-28,49,28,12,2019,CHEQUE
2019-12-28,400,28,12,2019,CASH
2019-12-28,1300,28,12,2019,CASH
2019-12-28,1500,28,12,2019,CASH
2019-12-28,1220,28,12,2019,CARD
